x_mm,y_mm,z_mm,LET_keV_per_um,Dose_GyRBE
-8.340400,-82.229000,-228.350000,1.191702,0.510042
-8.040400,-82.229000,-228.350000,1.210332,0.512608
-7.740400,-82.229000,-228.350000,1.143650,0.510059
-7.440400,-82.229000,-228.350000,1.239562,0.515929
-7.140400,-82.229000,-228.350000,1.175217,0.508032
-6.840400,-82.229000,-228.350000,1.156528,0.509368
-6.540400,-82.229000,-228.350000,1.211934,0.516747
-6.240400,-82.229000,-228.350000,1.182419,0.514326
-5.940400,-82.229000,-228.350000,1.234679,0.512622
-5.640400,-82.229000,-228.350000,1.200845,0.514110
-5.340400,-82.229000,-228.350000,1.158300,0.508410
-5.040400,-82.229000,-228.350000,1.254840,0.512223
-4.740400,-82.229000,-228.350000,1.180949,0.514104
-4.440400,-82.229000,-228.350000,1.190099,0.507353
-4.140400,-82.229000,-228.350000,1.203246,0.515265
-3.840400,-82.229000,-228.350000,1.199957,0.514926
-3.540400,-82.229000,-228.350000,1.184021,0.512941
-3.240400,-82.229000,-228.350000,1.225356,0.512572
-2.940400,-82.229000,-228.350000,1.244910,0.509721
-2.640400,-82.229000,-228.350000,1.155015,0.508965
-2.340400,-82.229000,-228.350000,1.191018,0.509126
-2.040400,-82.229000,-228.350000,1.118785,0.506830
-1.740400,-82.229000,-228.350000,1.188569,0.510531
-1.440400,-82.229000,-228.350000,1.171817,0.517371
-1.140400,-82.229000,-228.350000,1.195259,0.521388
-0.840400,-82.229000,-228.350000,1.194669,0.516480
-0.540400,-82.229000,-228.350000,1.185673,0.516149
-0.240400,-82.229000,-228.350000,1.157792,0.511566
0.059600,-82.229000,-228.350000,1.193156,0.512761
0.359600,-82.229000,-228.350000,1.188239,0.516607
0.659600,-82.229000,-228.350000,1.195147,0.512216
0.959600,-82.229000,-228.350000,1.177781,0.513580
1.259600,-82.229000,-228.350000,1.144577,0.508658
1.559600,-82.229000,-228.350000,1.186079,0.511478
1.859600,-82.229000,-228.350000,1.166988,0.512585
2.159600,-82.229000,-228.350000,1.181328,0.510059
2.459600,-82.229000,-228.350000,1.200633,0.508214
2.759600,-82.229000,-228.350000,1.211638,0.513743
3.059600,-82.229000,-228.350000,1.191215,0.513954
3.359600,-82.229000,-228.350000,1.204065,0.508033
3.659600,-82.229000,-228.350000,1.168681,0.513017
3.959600,-82.229000,-228.350000,1.221061,0.516805
4.259600,-82.229000,-228.350000,1.176575,0.511509
4.559600,-82.229000,-228.350000,1.144872,0.510039
4.859600,-82.229000,-228.350000,1.170635,0.511160
5.159600,-82.229000,-228.350000,1.163254,0.509885
5.459600,-82.229000,-228.350000,1.179017,0.515322
5.759600,-82.229000,-228.350000,1.200333,0.508752
6.059600,-82.229000,-228.350000,1.191559,0.512430
6.359600,-82.229000,-228.350000,1.160760,0.512390
6.659600,-82.229000,-228.350000,1.206923,0.515609
6.959600,-82.229000,-228.350000,1.253201,0.508742
7.259600,-82.229000,-228.350000,1.158261,0.507820
7.559600,-82.229000,-228.350000,1.177249,0.510799
7.859600,-82.229000,-228.350000,1.156381,0.508974
8.159600,-82.229000,-228.350000,1.183592,0.510072
8.459600,-82.229000,-228.350000,1.208058,0.503751
-11.640400,-82.529000,-228.050000,1.174418,0.503174
-11.340400,-82.529000,-228.050000,1.187906,0.512615
-11.040400,-82.529000,-228.050000,1.184460,0.507138
-10.740400,-82.529000,-228.050000,1.214997,0.513574
-10.440400,-82.529000,-228.050000,1.227489,0.514111
-10.140400,-82.529000,-228.050000,1.220760,0.514246
-9.840400,-82.529000,-228.050000,1.151065,0.511724
-9.540400,-82.529000,-228.050000,1.164560,0.510597
-9.240400,-82.529000,-228.050000,1.178928,0.515077
-8.940400,-82.529000,-228.050000,1.164804,0.509619
-8.640400,-82.529000,-228.050000,1.213867,0.510098
-8.340400,-82.529000,-228.050000,1.186429,0.514901
-8.040400,-82.529000,-228.050000,1.171139,0.501756
-7.740400,-82.529000,-228.050000,1.275238,0.516634
-7.440400,-82.529000,-228.050000,1.224299,0.513627
-7.140400,-82.529000,-228.050000,1.190307,0.516694
-6.840400,-82.529000,-228.050000,1.190467,0.514681
-6.540400,-82.529000,-228.050000,1.173676,0.518517
-6.240400,-82.529000,-228.050000,1.179516,0.509650
-5.940400,-82.529000,-228.050000,1.186193,0.509540
-5.640400,-82.529000,-228.050000,1.209739,0.512549
-5.340400,-82.529000,-228.050000,1.241027,0.521061
-5.040400,-82.529000,-228.050000,1.158148,0.512757
-4.740400,-82.529000,-228.050000,1.225130,0.514302
-4.440400,-82.529000,-228.050000,1.205663,0.513421
-4.140400,-82.529000,-228.050000,1.197164,0.517742
-3.840400,-82.529000,-228.050000,1.168874,0.513742
-3.540400,-82.529000,-228.050000,1.199278,0.513040
-3.240400,-82.529000,-228.050000,1.233436,0.508014
-2.940400,-82.529000,-228.050000,1.158659,0.515386
-2.640400,-82.529000,-228.050000,1.178503,0.506483
-2.340400,-82.529000,-228.050000,1.178919,0.509559
-2.040400,-82.529000,-228.050000,1.196075,0.516138
-1.740400,-82.529000,-228.050000,1.234749,0.514559
-1.440400,-82.529000,-228.050000,1.225399,0.519927
-1.140400,-82.529000,-228.050000,1.183251,0.513848
-0.840400,-82.529000,-228.050000,1.180655,0.512674
-0.540400,-82.529000,-228.050000,1.193307,0.511382
-0.240400,-82.529000,-228.050000,1.181198,0.520084
0.059600,-82.529000,-228.050000,1.198192,0.518498
0.359600,-82.529000,-228.050000,1.249368,0.518173
0.659600,-82.529000,-228.050000,1.201536,0.518074
0.959600,-82.529000,-228.050000,1.164544,0.515183
1.259600,-82.529000,-228.050000,1.182472,0.511148
1.559600,-82.529000,-228.050000,1.230540,0.519640
1.859600,-82.529000,-228.050000,1.215718,0.516621
2.159600,-82.529000,-228.050000,1.182781,0.512972
2.459600,-82.529000,-228.050000,1.164853,0.509228
2.759600,-82.529000,-228.050000,1.193205,0.513423
3.059600,-82.529000,-228.050000,1.200501,0.514087
3.359600,-82.529000,-228.050000,1.197006,0.514689
3.659600,-82.529000,-228.050000,1.243728,0.513554
3.959600,-82.529000,-228.050000,1.194511,0.517209
4.259600,-82.529000,-228.050000,1.243764,0.520086
4.559600,-82.529000,-228.050000,1.202909,0.515808
4.859600,-82.529000,-228.050000,1.229379,0.516499
5.159600,-82.529000,-228.050000,1.203384,0.517512
5.459600,-82.529000,-228.050000,1.170477,0.510283
5.759600,-82.529000,-228.050000,1.208905,0.511638
6.059600,-82.529000,-228.050000,1.229390,0.512509
6.359600,-82.529000,-228.050000,1.179406,0.513027
6.659600,-82.529000,-228.050000,1.190000,0.512893
6.959600,-82.529000,-228.050000,1.172254,0.512174
7.259600,-82.529000,-228.050000,1.202093,0.506716
7.559600,-82.529000,-228.050000,1.217350,0.511392
7.859600,-82.529000,-228.050000,1.199513,0.515240
8.159600,-82.529000,-228.050000,1.185831,0.513513
8.459600,-82.529000,-228.050000,1.169370,0.509355
8.759600,-82.529000,-228.050000,1.179185,0.512239
9.059600,-82.529000,-228.050000,1.194232,0.508084
-11.640400,-82.229000,-228.050000,1.145366,0.505838
-11.340400,-82.229000,-228.050000,1.216186,0.509809
-11.040400,-82.229000,-228.050000,1.224600,0.507655
-10.740400,-82.229000,-228.050000,1.202840,0.511917
-10.440400,-82.229000,-228.050000,1.169320,0.509047
-10.140400,-82.229000,-228.050000,1.138537,0.512018
-9.840400,-82.229000,-228.050000,1.177580,0.511706
-9.540400,-82.229000,-228.050000,1.186412,0.512477
-9.240400,-82.229000,-228.050000,1.185757,0.516065
-8.940400,-82.229000,-228.050000,1.197229,0.508196
-8.640400,-82.229000,-228.050000,1.177982,0.507104
-8.340400,-82.229000,-228.050000,1.171572,0.513051
-8.040400,-82.229000,-228.050000,1.200166,0.497657
-7.740400,-82.229000,-228.050000,1.164273,0.514662
-7.440400,-82.229000,-228.050000,1.234858,0.514446
-7.140400,-82.229000,-228.050000,1.191958,0.517081
-6.840400,-82.229000,-228.050000,1.167314,0.515494
-6.540400,-82.229000,-228.050000,1.148182,0.515780
-6.240400,-82.229000,-228.050000,1.224258,0.507833
-5.940400,-82.229000,-228.050000,1.201370,0.508630
-5.640400,-82.229000,-228.050000,1.173952,0.510236
-5.340400,-82.229000,-228.050000,1.165886,0.514283
-5.040400,-82.229000,-228.050000,1.153396,0.512076
-4.740400,-82.229000,-228.050000,1.194343,0.511882
-4.440400,-82.229000,-228.050000,1.223195,0.510100
-4.140400,-82.229000,-228.050000,1.176745,0.514597
-3.840400,-82.229000,-228.050000,1.188357,0.510696
-3.540400,-82.229000,-228.050000,1.187799,0.511377
-3.240400,-82.229000,-228.050000,1.177059,0.505142
-2.940400,-82.229000,-228.050000,1.156346,0.511980
-2.640400,-82.229000,-228.050000,1.173740,0.506264
-2.340400,-82.229000,-228.050000,1.167529,0.507607
-2.040400,-82.229000,-228.050000,1.157508,0.514120
-1.740400,-82.229000,-228.050000,1.194853,0.513295
-1.440400,-82.229000,-228.050000,1.176505,0.516219
-1.140400,-82.229000,-228.050000,1.214113,0.513046
-0.840400,-82.229000,-228.050000,1.184988,0.511975
-0.540400,-82.229000,-228.050000,1.192611,0.507860
-0.240400,-82.229000,-228.050000,1.180756,0.513945
0.059600,-82.229000,-228.050000,1.162765,0.513317
0.359600,-82.229000,-228.050000,1.180394,0.511958
0.659600,-82.229000,-228.050000,1.215222,0.515602
0.959600,-82.229000,-228.050000,1.182447,0.513375
1.259600,-82.229000,-228.050000,1.181435,0.510763
1.559600,-82.229000,-228.050000,1.212423,0.519652
1.859600,-82.229000,-228.050000,1.177934,0.510528
2.159600,-82.229000,-228.050000,1.151808,0.509008
2.459600,-82.229000,-228.050000,1.176626,0.506299
2.759600,-82.229000,-228.050000,1.161693,0.508682
3.059600,-82.229000,-228.050000,1.200615,0.513763
3.359600,-82.229000,-228.050000,1.173391,0.514414
3.659600,-82.229000,-228.050000,1.192034,0.512616
3.959600,-82.229000,-228.050000,1.137576,0.513046
4.259600,-82.229000,-228.050000,1.202861,0.516886
4.559600,-82.229000,-228.050000,1.214158,0.511850
4.859600,-82.229000,-228.050000,1.215684,0.511526
5.159600,-82.229000,-228.050000,1.157919,0.510557
5.459600,-82.229000,-228.050000,1.144240,0.508288
5.759600,-82.229000,-228.050000,1.159870,0.509041
6.059600,-82.229000,-228.050000,1.201283,0.512339
6.359600,-82.229000,-228.050000,1.177208,0.513259
6.659600,-82.229000,-228.050000,1.183066,0.511101
6.959600,-82.229000,-228.050000,1.190348,0.511802
7.259600,-82.229000,-228.050000,1.184109,0.505632
7.559600,-82.229000,-228.050000,1.191023,0.508509
7.859600,-82.229000,-228.050000,1.179210,0.514553
8.159600,-82.229000,-228.050000,1.169812,0.512510
8.459600,-82.229000,-228.050000,1.198251,0.511236
8.759600,-82.229000,-228.050000,1.207290,0.510418
9.059600,-82.229000,-228.050000,1.194680,0.505633
-11.640400,-82.529000,-227.750000,1.185279,0.513815
-11.340400,-82.529000,-227.750000,1.173521,0.504330
-11.040400,-82.529000,-227.750000,1.198257,0.511884
-10.740400,-82.529000,-227.750000,1.179431,0.514043
-10.440400,-82.529000,-227.750000,1.183440,0.508307
-10.140400,-82.529000,-227.750000,1.173451,0.510340
-9.840400,-82.529000,-227.750000,1.189093,0.510190
-9.540400,-82.529000,-227.750000,1.202380,0.510486
-9.240400,-82.529000,-227.750000,1.188038,0.512420
-8.940400,-82.529000,-227.750000,1.242165,0.514300
-8.640400,-82.529000,-227.750000,1.180849,0.510754
-8.340400,-82.529000,-227.750000,1.161204,0.512690
-8.040400,-82.529000,-227.750000,1.224281,0.515996
-7.740400,-82.529000,-227.750000,1.227272,0.511254
-7.440400,-82.529000,-227.750000,1.238162,0.513268
-7.140400,-82.529000,-227.750000,1.190262,0.516210
-6.840400,-82.529000,-227.750000,1.160414,0.512315
-6.540400,-82.529000,-227.750000,1.247300,0.515485
-6.240400,-82.529000,-227.750000,1.208266,0.514887
-5.940400,-82.529000,-227.750000,1.206621,0.514412
-5.640400,-82.529000,-227.750000,1.184724,0.520084
-5.340400,-82.529000,-227.750000,1.220614,0.513263
-5.040400,-82.529000,-227.750000,1.224830,0.520465
-4.740400,-82.529000,-227.750000,1.119425,0.508026
-4.440400,-82.529000,-227.750000,1.168645,0.517395
-4.140400,-82.529000,-227.750000,1.208901,0.515748
-3.840400,-82.529000,-227.750000,1.199877,0.509036
-3.540400,-82.529000,-227.750000,1.220751,0.511674
-3.240400,-82.529000,-227.750000,1.223383,0.520711
-2.940400,-82.529000,-227.750000,1.158240,0.513666
-2.640400,-82.529000,-227.750000,1.259514,0.511673
-2.340400,-82.529000,-227.750000,1.187405,0.506900
-2.040400,-82.529000,-227.750000,1.186069,0.512081
-1.740400,-82.529000,-227.750000,1.166859,0.517830
-1.440400,-82.529000,-227.750000,1.195876,0.518383
-1.140400,-82.529000,-227.750000,1.167834,0.511413
-0.840400,-82.529000,-227.750000,1.157118,0.510487
-0.540400,-82.529000,-227.750000,1.190287,0.518000
-0.240400,-82.529000,-227.750000,1.271178,0.514637
0.059600,-82.529000,-227.750000,1.184832,0.510496
0.359600,-82.529000,-227.750000,1.256555,0.516140
0.659600,-82.529000,-227.750000,1.207780,0.514299
0.959600,-82.529000,-227.750000,1.149351,0.515788
1.259600,-82.529000,-227.750000,1.202367,0.509807
1.559600,-82.529000,-227.750000,1.186796,0.515889
1.859600,-82.529000,-227.750000,1.231528,0.515890
2.159600,-82.529000,-227.750000,1.162930,0.513888
2.459600,-82.529000,-227.750000,1.165168,0.513366
2.759600,-82.529000,-227.750000,1.216274,0.512613
3.059600,-82.529000,-227.750000,1.163934,0.516088
3.359600,-82.529000,-227.750000,1.127962,0.505055
3.659600,-82.529000,-227.750000,1.207005,0.522248
3.959600,-82.529000,-227.750000,1.202667,0.512728
4.259600,-82.529000,-227.750000,1.167035,0.517990
4.559600,-82.529000,-227.750000,1.171175,0.515036
4.859600,-82.529000,-227.750000,1.171982,0.516524
5.159600,-82.529000,-227.750000,1.124690,0.510555
5.459600,-82.529000,-227.750000,1.203312,0.515472
5.759600,-82.529000,-227.750000,1.203261,0.518412
6.059600,-82.529000,-227.750000,1.215073,0.508589
6.359600,-82.529000,-227.750000,1.161606,0.514862
6.659600,-82.529000,-227.750000,1.219086,0.510935
6.959600,-82.529000,-227.750000,1.180101,0.512151
7.259600,-82.529000,-227.750000,1.177236,0.512054
7.559600,-82.529000,-227.750000,1.210963,0.514148
7.859600,-82.529000,-227.750000,1.192172,0.507977
8.159600,-82.529000,-227.750000,1.168596,0.509103
8.459600,-82.529000,-227.750000,1.171737,0.505024
8.759600,-82.529000,-227.750000,1.186600,0.509718
9.059600,-82.529000,-227.750000,1.195595,0.513920
9.359600,-82.529000,-227.750000,1.256879,0.509056
-11.640400,-82.229000,-227.750000,1.169121,0.515377
-11.340400,-82.229000,-227.750000,1.165827,0.503232
-11.040400,-82.229000,-227.750000,1.174974,0.509986
-10.740400,-82.229000,-227.750000,1.144740,0.510108
-10.440400,-82.229000,-227.750000,1.185188,0.509254
-10.140400,-82.229000,-227.750000,1.159114,0.508475
-9.840400,-82.229000,-227.750000,1.188881,0.512859
-9.540400,-82.229000,-227.750000,1.217139,0.508880
-9.240400,-82.229000,-227.750000,1.202616,0.513179
-8.940400,-82.229000,-227.750000,1.224938,0.512835
-8.640400,-82.229000,-227.750000,1.186374,0.510520
-8.340400,-82.229000,-227.750000,1.175415,0.509441
-8.040400,-82.229000,-227.750000,1.175059,0.513985
-7.740400,-82.229000,-227.750000,1.206013,0.511930
-7.440400,-82.229000,-227.750000,1.156528,0.510744
-7.140400,-82.229000,-227.750000,1.233286,0.517018
-6.840400,-82.229000,-227.750000,1.161284,0.510175
-6.540400,-82.229000,-227.750000,1.185194,0.509611
-6.240400,-82.229000,-227.750000,1.221069,0.514925
-5.940400,-82.229000,-227.750000,1.213362,0.513262
-5.640400,-82.229000,-227.750000,1.230149,0.518139
-5.340400,-82.229000,-227.750000,1.193004,0.511800
-5.040400,-82.229000,-227.750000,1.166798,0.518389
-4.740400,-82.229000,-227.750000,1.169210,0.508549
-4.440400,-82.229000,-227.750000,1.221774,0.516954
-4.140400,-82.229000,-227.750000,1.236951,0.516589
-3.840400,-82.229000,-227.750000,1.277727,0.508694
-3.540400,-82.229000,-227.750000,1.176120,0.509295
-3.240400,-82.229000,-227.750000,1.158846,0.514729
-2.940400,-82.229000,-227.750000,1.199776,0.512050
-2.640400,-82.229000,-227.750000,1.189253,0.509218
-2.340400,-82.229000,-227.750000,1.170553,0.509071
-2.040400,-82.229000,-227.750000,1.176070,0.510907
-1.740400,-82.229000,-227.750000,1.200652,0.515734
-1.440400,-82.229000,-227.750000,1.180744,0.513220
-1.140400,-82.229000,-227.750000,1.198017,0.512760
-0.840400,-82.229000,-227.750000,1.204895,0.508723
-0.540400,-82.229000,-227.750000,1.166135,0.513043
-0.240400,-82.229000,-227.750000,1.209734,0.509800
0.059600,-82.229000,-227.750000,1.260891,0.513849
0.359600,-82.229000,-227.750000,1.218897,0.511584
0.659600,-82.229000,-227.750000,1.208540,0.513988
0.959600,-82.229000,-227.750000,1.197353,0.514317
1.259600,-82.229000,-227.750000,1.183911,0.508424
1.559600,-82.229000,-227.750000,1.156656,0.512645
1.859600,-82.229000,-227.750000,1.216426,0.511042
2.159600,-82.229000,-227.750000,1.187744,0.513642
2.459600,-82.229000,-227.750000,1.155214,0.514143
2.759600,-82.229000,-227.750000,1.184360,0.509800
3.059600,-82.229000,-227.750000,1.203049,0.515517
3.359600,-82.229000,-227.750000,1.163238,0.506582
3.659600,-82.229000,-227.750000,1.158562,0.519019
3.959600,-82.229000,-227.750000,1.174716,0.506017
4.259600,-82.229000,-227.750000,1.216866,0.515702
4.559600,-82.229000,-227.750000,1.236920,0.511715
4.859600,-82.229000,-227.750000,1.193520,0.515092
5.159600,-82.229000,-227.750000,1.212962,0.510883
5.459600,-82.229000,-227.750000,1.275914,0.515271
5.759600,-82.229000,-227.750000,1.168303,0.516619
6.059600,-82.229000,-227.750000,1.205413,0.507341
6.359600,-82.229000,-227.750000,1.156910,0.510715
6.659600,-82.229000,-227.750000,1.170583,0.507195
6.959600,-82.229000,-227.750000,1.247908,0.512468
7.259600,-82.229000,-227.750000,1.189923,0.509813
7.559600,-82.229000,-227.750000,1.163189,0.507765
7.859600,-82.229000,-227.750000,1.126255,0.503667
8.159600,-82.229000,-227.750000,1.159911,0.507174
8.459600,-82.229000,-227.750000,1.182227,0.504152
8.759600,-82.229000,-227.750000,1.132749,0.507822
9.059600,-82.229000,-227.750000,1.182454,0.510691
9.359600,-82.229000,-227.750000,1.221064,0.503264
9.659600,-82.229000,-227.750000,1.156169,0.503324
-11.640400,-82.529000,-227.450000,1.186537,0.504972
-11.340400,-82.529000,-227.450000,1.203240,0.509248
-11.040400,-82.529000,-227.450000,1.229485,0.512586
-10.740400,-82.529000,-227.450000,1.167769,0.514165
-10.440400,-82.529000,-227.450000,1.169538,0.507402
-10.140400,-82.529000,-227.450000,1.176186,0.512432
-9.840400,-82.529000,-227.450000,1.154573,0.513538
-9.540400,-82.529000,-227.450000,1.220064,0.512550
-9.240400,-82.529000,-227.450000,1.160047,0.509854
-8.940400,-82.529000,-227.450000,1.153702,0.515620
-8.640400,-82.529000,-227.450000,1.215018,0.513532
-8.340400,-82.529000,-227.450000,1.185432,0.519376
-8.040400,-82.529000,-227.450000,1.214537,0.513367
-7.740400,-82.529000,-227.450000,1.202801,0.508453
-7.440400,-82.529000,-227.450000,1.185167,0.511814
-7.140400,-82.529000,-227.450000,1.181584,0.510361
-6.840400,-82.529000,-227.450000,1.166898,0.514000
-6.540400,-82.529000,-227.450000,1.232597,0.516781
-6.240400,-82.529000,-227.450000,1.240750,0.518291
-5.940400,-82.529000,-227.450000,1.211837,0.517556
-5.640400,-82.529000,-227.450000,1.207796,0.515994
-5.340400,-82.529000,-227.450000,1.173609,0.511409
-5.040400,-82.529000,-227.450000,1.213798,0.515173
-4.740400,-82.529000,-227.450000,1.197581,0.512912
-4.440400,-82.529000,-227.450000,1.183660,0.515826
-4.140400,-82.529000,-227.450000,1.182653,0.516253
-3.840400,-82.529000,-227.450000,1.240770,0.511964
-3.540400,-82.529000,-227.450000,1.141887,0.514592
-3.240400,-82.529000,-227.450000,1.226527,0.509396
-2.940400,-82.529000,-227.450000,1.185379,0.514253
-2.640400,-82.529000,-227.450000,1.233165,0.525589
-2.340400,-82.529000,-227.450000,1.203063,0.515712
-2.040400,-82.529000,-227.450000,1.243839,0.513967
-1.740400,-82.529000,-227.450000,1.158293,0.511694
-1.440400,-82.529000,-227.450000,1.171573,0.508660
-1.140400,-82.529000,-227.450000,1.216342,0.514916
-0.840400,-82.529000,-227.450000,1.214882,0.516310
-0.540400,-82.529000,-227.450000,1.196149,0.521035
-0.240400,-82.529000,-227.450000,1.219640,0.506632
0.059600,-82.529000,-227.450000,1.194845,0.513975
0.359600,-82.529000,-227.450000,1.221624,0.514512
0.659600,-82.529000,-227.450000,1.231674,0.516683
