x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-8.925900,-148.302000,323.350000,1.250132,4.865298
-8.625900,-148.302000,323.350000,1.275038,4.905910
-8.325900,-148.302000,323.350000,1.306771,4.906784
-8.025900,-148.302000,323.350000,1.296766,4.918500
-7.725900,-148.302000,323.350000,1.263611,4.902188
-7.425900,-148.302000,323.350000,1.274431,4.911093
-7.125900,-148.302000,323.350000,1.280038,4.912186
-6.825900,-148.302000,323.350000,1.276283,4.887372
-6.525900,-148.302000,323.350000,1.287466,4.913238
-6.225900,-148.302000,323.350000,1.307875,4.916078
-5.925900,-148.302000,323.350000,1.286357,4.895377
-5.625900,-148.302000,323.350000,1.278768,4.904645
-5.325900,-148.302000,323.350000,1.262968,4.890328
-5.025900,-148.302000,323.350000,1.253281,4.872186
-4.725900,-148.302000,323.350000,1.261759,4.913461
-4.425900,-148.302000,323.350000,1.272026,4.912227
-4.125900,-148.302000,323.350000,1.305704,4.933689
-3.825900,-148.302000,323.350000,1.274572,4.893700
-3.525900,-148.302000,323.350000,1.262808,4.904238
-3.225900,-148.302000,323.350000,1.269304,4.916464
-2.925900,-148.302000,323.350000,1.299470,4.880833
-2.625900,-148.302000,323.350000,1.280863,4.912822
-2.325900,-148.302000,323.350000,1.274761,4.905617
-2.025900,-148.302000,323.350000,1.302820,4.896451
-1.725900,-148.302000,323.350000,1.272780,4.928034
-1.425900,-148.302000,323.350000,1.283553,4.915229
-1.125900,-148.302000,323.350000,1.277066,4.929944
-0.825900,-148.302000,323.350000,1.276661,4.932280
-0.525900,-148.302000,323.350000,1.281427,4.920990
-0.225900,-148.302000,323.350000,1.267732,4.930714
0.074100,-148.302000,323.350000,1.299395,4.942383
0.374100,-148.302000,323.350000,1.293589,4.983887
0.674100,-148.302000,323.350000,1.282707,4.930624
0.974100,-148.302000,323.350000,1.280919,4.947289
1.274100,-148.302000,323.350000,1.293308,4.936214
1.574100,-148.302000,323.350000,1.281225,4.934944
1.874100,-148.302000,323.350000,1.279033,4.962034
2.174100,-148.302000,323.350000,1.333987,4.928803
2.474100,-148.302000,323.350000,1.290503,4.927619
2.774100,-148.302000,323.350000,1.271143,4.919525
3.074100,-148.302000,323.350000,1.273104,4.928259
3.374100,-148.302000,323.350000,1.284342,4.962193
3.674100,-148.302000,323.350000,1.273393,4.953666
3.974100,-148.302000,323.350000,1.263497,4.956228
4.274100,-148.302000,323.350000,1.301008,4.912030
4.574100,-148.302000,323.350000,1.277843,4.910690
4.874100,-148.302000,323.350000,1.267473,4.949712
5.174100,-148.302000,323.350000,1.286612,4.944401
5.474100,-148.302000,323.350000,1.262801,4.951174
5.774100,-148.302000,323.350000,1.272475,4.958578
